Index,Date,Team1,Team2,Map,winner,Team1_region,Team2_region,Event_priority
4728,2021-01-20,Evil Geniuses,FURIA,Mirage,1,N_A,SA,1
4729,2021-01-20,FURIA,Evil Geniuses,Inferno,1,SA,N_A,1
4730,2021-01-20,Liquid,Natus Vincere,Nuke,1,N_A,CIS,1
4731,2021-01-20,Natus Vincere,Liquid,Inferno,2,CIS,N_A,1
4732,2021-01-20,Complexity,Vitality,Dust2,2,EU,EU,1
4733,2021-01-20,Vitality,Complexity,Mirage,1,EU,EU,1
4734,2021-01-20,GamerLegion,Sinners,Vertigo,1,EU,EU,3
4735,2021-01-20,Sinners,GamerLegion,Train,2,EU,EU,3
4736,2021-01-19,Movistar Riders,Endpoint,Vertigo,1,EU,EU,2
4737,2021-01-19,Endpoint,Movistar Riders,Overpass,2,EU,EU,2
4738,2021-01-19,G2,FURIA,Nuke,1,EU,SA,1
4739,2021-01-19,FURIA,G2,Mirage,1,SA,EU,1
4740,2021-01-19,FURIA,G2,Inferno,2,SA,EU,1
4741,2021-01-19,Endpoint,LDLC,Train,1,EU,EU,2
4742,2021-01-19,LDLC,Endpoint,Vertigo,2,EU,EU,2
4743,2021-01-19,LDLC,Endpoint,Inferno,1,EU,EU,2
4744,2021-01-19,Sprout,Movistar Riders,Inferno,2,EU,EU,2
4745,2021-01-19,Movistar Riders,Sprout,Train,1,EU,EU,2
4746,2021-01-19,Sprout,Movistar Riders,Nuke,1,EU,EU,2
4747,2021-01-19,Astralis,Evil Geniuses,Vertigo,1,EU,N_A,1
4748,2021-01-19,Evil Geniuses,Astralis,Overpass,2,N_A,EU,1
4749,2021-01-19,Astralis,Evil Geniuses,Inferno,2,EU,N_A,1
4750,2021-01-19,Lyngby Vikings,Nexus,Nuke,1,EU,EU,3
4751,2021-01-19,Nexus,Lyngby Vikings,Inferno,2,EU,EU,3
4752,2021-01-19,Lyngby Vikings,Nexus,Train,2,EU,EU,3
4753,2021-01-19,Sangal,GamerLegion,Vertigo,2,EU,EU,3
4754,2021-01-19,Sangal,GamerLegion,Nuke,2,EU,EU,3
4755,2021-01-18,Entropiq,HellRaisers,Mirage,1,CIS,CIS,3
4756,2021-01-18,Entropiq,HellRaisers,Train,2,CIS,CIS,3
4757,2021-01-18,HellRaisers,Entropiq,Overpass,2,CIS,CIS,3
4758,2021-01-18,LDLC,Sangal,Train,1,EU,EU,2
4759,2021-01-18,Sangal,LDLC,Nuke,2,EU,EU,2
4760,2021-01-18,LDLC,Sangal,Inferno,2,EU,EU,2
4761,2021-01-18,Entropiq,Project X,Mirage,2,CIS,CIS,3
4762,2021-01-18,Project X,Entropiq,Train,2,CIS,CIS,3
4763,2021-01-18,Entropiq,Project X,Overpass,2,CIS,CIS,3
4764,2021-01-17,BIG,Sprout,Nuke,2,EU,EU,2
4765,2021-01-17,Sprout,BIG,Dust2,1,EU,EU,2
4766,2021-01-17,Sprout,BIG,Vertigo,2,EU,EU,2
4767,2021-01-17,NAVI Junior,Sinners,Vertigo,2,CIS,EU,3
4768,2021-01-17,Sinners,NAVI Junior,Inferno,1,EU,CIS,3
4769,2021-01-16,Gambit,Sinners,Inferno,1,CIS,EU,3
4770,2021-01-16,Sinners,Gambit,Vertigo,2,EU,CIS,3
4771,2021-01-15,Sinners,HellRaisers,Dust2,1,EU,CIS,3
4772,2021-01-15,HellRaisers,Sinners,Inferno,2,CIS,EU,3
4773,2021-01-15,Sinners,HellRaisers,Train,2,EU,CIS,3
4774,2021-01-15,Nexus,Budapest Five,Dust2,1,EU,EU,3
4775,2021-01-15,Budapest Five,Nexus,Train,2,EU,EU,3
4776,2021-01-15,GamerLegion,HellRaisers,Train,1,EU,CIS,3
4777,2021-01-15,GamerLegion,HellRaisers,Mirage,2,EU,CIS,3
4778,2021-01-15,HellRaisers,GamerLegion,Inferno,2,CIS,EU,3
4779,2021-01-15,Nemiga,Gambit,Vertigo,2,CIS,CIS,3
4780,2021-01-15,Gambit,Nemiga,Inferno,1,CIS,CIS,3
4781,2021-01-14,NAVI Junior,Nemiga,Vertigo,2,CIS,CIS,3
4782,2021-01-14,NAVI Junior,Nemiga,Inferno,2,CIS,CIS,3
4783,2021-01-14,Dignitas,Sinners,Inferno,2,EU,EU,3
4784,2021-01-14,Dignitas,Sinners,Dust2,2,EU,EU,3
4785,2021-01-14,HellRaisers,forZe,Inferno,1,CIS,CIS,3
4786,2021-01-14,forZe,HellRaisers,Nuke,1,CIS,CIS,3
4787,2021-01-14,forZe,HellRaisers,Train,2,CIS,CIS,3
4788,2021-01-13,Entropiq,Gambit,Mirage,2,CIS,CIS,3
4789,2021-01-13,Entropiq,Gambit,Vertigo,2,CIS,CIS,3
4790,2021-12-01,Sinners,Project X,Vertigo,1,EU,CIS,3
4791,2021-12-01,Sinners,Project X,Nuke,1,EU,CIS,3
4792,2021-12-01,HellRaisers,ex-ETHEREAL,Inferno,1,CIS,CIS,3
4793,2021-12-01,HellRaisers,ex-ETHEREAL,Nuke,1,CIS,CIS,3
4794,2021-11-01,Budapest Five,NAVI Junior,Vertigo,2,EU,CIS,3
4795,2021-11-01,Budapest Five,NAVI Junior,Dust2,2,EU,CIS,3
4796,2021-11-01,Budapest Five,NAVI Junior,Train,1,EU,CIS,3
4797,2021-11-01,Entropiq,Nexus,Dust2,1,CIS,EU,3
4798,2021-11-01,Nexus,Entropiq,Mirage,2,EU,CIS,3
4799,2021-11-01,Nexus,Entropiq,Nuke,1,EU,CIS,3
4800,2020-12-28,Lilmix,Project X,Inferno,2,EU,CIS,3
4801,2020-12-28,Lilmix,Project X,Train,1,EU,CIS,3
4802,2020-12-28,Lilmix,Project X,Overpass,2,EU,CIS,3
4803,2020-12-27,Lilmix,Budapest Five,Train,2,EU,EU,3
4804,2020-12-27,Budapest Five,Lilmix,Mirage,1,EU,EU,3
4805,2020-12-27,Lilmix,Budapest Five,Inferno,1,EU,EU,3
4806,2020-12-24,ex-ETHEREAL,Entropiq,Nuke,2,CIS,CIS,3
4807,2020-12-24,Entropiq,ex-ETHEREAL,Mirage,2,CIS,CIS,3
4808,2020-12-24,ex-ETHEREAL,Entropiq,Overpass,2,CIS,CIS,3
4809,2020-12-24,ex-ETHEREAL,Entropiq,Dust2,2,CIS,CIS,3
4810,2020-12-22,Nexus,Sinners,Dust2,2,EU,EU,3
4811,2020-12-22,Sinners,Nexus,Inferno,1,EU,EU,3
4812,2020-12-22,Nexus,Sinners,Train,1,EU,EU,3
4813,2020-12-21,Budapest Five,ex-ETHEREAL,Train,1,EU,CIS,3
4814,2020-12-21,Budapest Five,ex-ETHEREAL,Nuke,1,EU,CIS,3
4815,2020-12-21,Budapest Five,ex-ETHEREAL,Dust2,2,EU,CIS,3
4816,2020-12-20,Liquid,Astralis,Dust2,2,N_A,EU,1
4817,2020-12-20,Astralis,Liquid,Overpass,1,EU,N_A,1
4818,2020-12-20,Liquid,Astralis,Inferno,2,N_A,EU,1
4819,2020-12-20,Entropiq,NAVI Junior,Mirage,2,CIS,CIS,3
4820,2020-12-20,Entropiq,NAVI Junior,Overpass,2,CIS,CIS,3
4821,2020-12-20,K23,Movistar Riders,Mirage,1,CIS,EU,3
4822,2020-12-20,Movistar Riders,K23,Inferno,2,EU,CIS,3
4823,2020-12-19,Liquid,BIG,Nuke,1,N_A,EU,1
4824,2020-12-19,BIG,Liquid,Inferno,2,EU,N_A,1
4825,2020-12-19,Natus Vincere,Astralis,Train,2,CIS,EU,1
4826,2020-12-19,Astralis,Natus Vincere,Nuke,2,EU,CIS,1
4827,2020-12-19,Natus Vincere,Astralis,Inferno,2,CIS,EU,1
4828,2020-12-19,SAW,K23,Overpass,2,EU,CIS,3
4829,2020-12-19,K23,SAW,Nuke,1,CIS,EU,3
4830,2020-12-19,Movistar Riders,NAVI Junior,Vertigo,1,EU,CIS,3
4831,2020-12-19,NAVI Junior,Movistar Riders,Mirage,2,CIS,EU,3
4832,2020-12-18,Liquid,FURIA,Inferno,1,N_A,SA,1
4833,2020-12-18,FURIA,Liquid,Overpass,2,SA,N_A,1
4834,2020-12-18,Vitality,Astralis,Inferno,2,EU,EU,1
4835,2020-12-18,Astralis,Vitality,Dust2,1,EU,EU,1
4836,2020-12-18,Vitality,Astralis,Nuke,1,EU,EU,1
4837,2020-12-18,SAW,Budapest Five,Nuke,1,EU,EU,3
4838,2020-12-18,Budapest Five,SAW,Dust2,2,EU,EU,3
4839,2020-12-18,SAW,Budapest Five,Train,2,EU,EU,3
4840,2020-12-18,K23,SKADE,Dust2,1,CIS,EU,3
4841,2020-12-18,SKADE,K23,Overpass,2,EU,CIS,3
4842,2020-12-18,K23,SKADE,Inferno,2,CIS,EU,3
4843,2020-12-17,Liquid,Natus Vincere,Nuke,2,N_A,CIS,1
4844,2020-12-17,Natus Vincere,Liquid,Mirage,1,CIS,N_A,1
4845,2020-12-17,Illuminar,Budapest Five,Dust2,1,EU,EU,2
4846,2020-12-17,Budapest Five,Illuminar,Train,2,EU,EU,2
4847,2020-12-17,Heroic,FURIA,Vertigo,2,EU,SA,1
4848,2020-12-17,FURIA,Heroic,Nuke,2,SA,EU,1
4849,2020-12-17,Heroic,FURIA,Mirage,2,EU,SA,1
4850,2020-12-17,NAVI Junior,HellRaisers,Train,1,CIS,CIS,3
4851,2020-12-17,HellRaisers,NAVI Junior,Vertigo,2,CIS,CIS,3
4852,2020-12-17,Movistar Riders,Endpoint,Vertigo,1,EU,EU,3
4853,2020-12-17,Endpoint,Movistar Riders,Overpass,2,EU,EU,3
4854,2020-12-17,Nexus,ex-ETHEREAL,Train,1,EU,CIS,3
4855,2020-12-17,Nexus,ex-ETHEREAL,Mirage,2,EU,CIS,3
4856,2020-12-17,Nexus,ex-ETHEREAL,Nuke,1,EU,CIS,3
4857,2020-12-16,BIG,Astralis,Dust2,1,EU,EU,1
4858,2020-12-16,Astralis,BIG,Vertigo,2,EU,EU,1
4859,2020-12-16,Complexity,Vitality,Dust2,2,EU,EU,1
4860,2020-12-16,Vitality,Complexity,Nuke,1,EU,EU,1
4861,2020-12-16,Gambit,forZe,Overpass,1,CIS,CIS,3
4862,2020-12-16,forZe,Gambit,Mirage,2,CIS,CIS,3
4863,2020-12-16,Liquid,Heroic,Nuke,1,N_A,EU,1
4864,2020-12-16,Heroic,Liquid,Inferno,2,EU,N_A,1
4865,2020-12-16,HellRaisers,Espada,Train,1,CIS,CIS,3
4866,2020-12-16,HellRaisers,Espada,Dust2,2,CIS,CIS,3
4867,2020-12-16,Espada,HellRaisers,Mirage,2,CIS,CIS,3
4868,2020-12-16,Cloud9,forZe,Nuke,2,EU,CIS,3
4869,2020-12-16,forZe,Cloud9,Mirage,1,CIS,EU,3
4870,2020-12-16,Gambit,K23,Inferno,1,CIS,CIS,3
4871,2020-12-16,K23,Gambit,Mirage,2,CIS,CIS,3
4872,2020-12-15,FURIA,Natus Vincere,Nuke,2,SA,CIS,1
4873,2020-12-15,Natus Vincere,FURIA,Inferno,1,CIS,SA,1
4874,2020-12-15,Astralis,Complexity,Overpass,1,EU,EU,1
4875,2020-12-15,Complexity,Astralis,Dust2,2,EU,EU,1
4876,2020-12-15,Movistar Riders,Espada,Mirage,1,EU,CIS,3
4877,2020-12-15,Espada,Movistar Riders,Overpass,2,CIS,EU,3
4878,2020-12-15,Gambit,Dignitas,Overpass,1,CIS,EU,3
4879,2020-12-15,Dignitas,Gambit,Vertigo,2,EU,CIS,3
4880,2020-12-15,Vitality,BIG,Nuke,2,EU,EU,1
4881,2020-12-15,BIG,Vitality,Inferno,2,EU,EU,1
4882,2020-12-15,Vitality,BIG,Vertigo,2,EU,EU,1
4883,2020-12-15,K23,Endpoint,Overpass,1,CIS,EU,3
4884,2020-12-15,Endpoint,K23,Train,2,EU,CIS,3
4885,2020-12-15,Cloud9,PACT,Inferno,1,EU,EU,3
4886,2020-12-15,PACT,Cloud9,Overpass,1,EU,EU,3
4887,2020-12-15,PACT,Cloud9,Nuke,2,EU,EU,3
4888,2020-12-15,ex-ETHEREAL,forZe,Mirage,2,CIS,CIS,3
4889,2020-12-15,forZe,ex-ETHEREAL,Dust2,1,CIS,CIS,3
4890,2020-12-14,Espada,SAW,Nuke,2,CIS,EU,3
4891,2020-12-14,Espada,SAW,Dust2,2,CIS,EU,3
4892,2020-12-14,Dignitas,Wisla Krakow,Nuke,1,EU,EU,3
4893,2020-12-14,Wisla Krakow,Dignitas,Train,2,EU,EU,3
4894,2020-12-14,Movistar Riders,Espada,Mirage,2,EU,CIS,3
4895,2020-12-14,PACT,Illuminar,Vertigo,1,EU,EU,3
4896,2020-12-14,PACT,Illuminar,Dust2,1,EU,EU,3
4897,2020-12-14,x6tence,ex-ETHEREAL,Train,2,EU,CIS,3
4898,2020-12-14,x6tence,ex-ETHEREAL,Overpass,2,EU,CIS,3
4899,2020-12-13,Vitality,Astralis,Inferno,1,EU,EU,1
4900,2020-12-13,Astralis,Vitality,Dust2,1,EU,EU,1
4901,2020-12-13,Vitality,Astralis,Vertigo,1,EU,EU,1
4902,2020-12-13,SAW,Virtus.pro,Dust2,2,EU,CIS,1
4903,2020-12-13,SAW,Virtus.pro,Train,2,EU,CIS,1
4904,2020-12-13,Virtus.pro,SAW,Vertigo,1,CIS,EU,1
4905,2020-12-13,SAW,Virtus.pro,Inferno,1,EU,CIS,1
4906,2020-12-13,Astralis,BIG,Dust2,1,EU,EU,1
4907,2020-12-13,BIG,Astralis,Nuke,2,EU,EU,1
4908,2020-12-12,Astralis,Natus Vincere,Train,1,EU,CIS,1
4909,2020-12-12,Natus Vincere,Astralis,Inferno,2,CIS,EU,1
4910,2020-12-12,Virtus.pro,Gambit,Mirage,1,CIS,CIS,1
4911,2020-12-12,Virtus.pro,Gambit,Vertigo,1,CIS,CIS,1
4912,2020-12-12,Gambit,Virtus.pro,Train,1,CIS,CIS,1
4913,2020-12-12,Vitality,BIG,Dust2,1,EU,EU,1
4914,2020-12-12,BIG,Vitality,Inferno,2,EU,EU,1
4915,2020-12-12,Vitality,BIG,Vertigo,2,EU,EU,1
4916,2020-12-12,SAW,forZe,Inferno,1,EU,CIS,1
4917,2020-12-12,forZe,SAW,Nuke,2,CIS,EU,1
4918,2020-11-12,SAW,Nemiga,Nuke,1,EU,CIS,1
4919,2020-11-12,SAW,Nemiga,Inferno,2,EU,CIS,1
4920,2020-11-12,Nemiga,SAW,Dust2,2,CIS,EU,1
4921,2020-11-12,FURIA,Natus Vincere,Nuke,2,SA,CIS,1
4922,2020-11-12,Natus Vincere,FURIA,Inferno,1,CIS,SA,1
4923,2020-11-12,Espada,Virtus.pro,Inferno,2,CIS,CIS,1
4924,2020-11-12,Virtus.pro,Espada,Mirage,1,CIS,CIS,1
4925,2020-11-12,Astralis,G2,Dust2,1,EU,EU,1
4926,2020-11-12,G2,Astralis,Inferno,2,EU,EU,1
4927,2020-11-12,PACT,Copenhagen Flames,Train,1,EU,EU,3
4928,2020-11-12,Copenhagen Flames,PACT,Nuke,2,EU,EU,3
4929,2020-11-12,Nemiga,Gambit,Train,2,CIS,CIS,1
4930,2020-11-12,Nemiga,Gambit,Mirage,2,CIS,CIS,1
4931,2020-11-12,K23,ALTERNATE aTTaX,Inferno,1,CIS,EU,3
4932,2020-11-12,K23,ALTERNATE aTTaX,Dust2,1,CIS,EU,3
4933,2020-11-12,ALTERNATE aTTaX,K23,Overpass,1,EU,CIS,3
4934,2020-11-12,Dignitas,Espada,Nuke,1,EU,CIS,3
4935,2020-11-12,Dignitas,Espada,Dust2,1,EU,CIS,3
4936,2020-11-12,Virtus.pro,forZe,Train,2,CIS,CIS,1
4937,2020-11-12,forZe,Virtus.pro,Dust2,2,CIS,CIS,1
4938,2020-11-12,Virtus.pro,forZe,Mirage,2,CIS,CIS,1
4939,2020-11-12,Copenhagen Flames,K23,Overpass,2,EU,CIS,3
4940,2020-10-12,G2,BIG,Mirage,2,EU,EU,1
4941,2020-10-12,BIG,G2,Dust2,2,EU,EU,1
4942,2020-10-12,G2,BIG,Inferno,2,EU,EU,1
4943,2020-10-12,SAW,Movistar Riders,Inferno,1,EU,EU,1
4944,2020-10-12,SAW,Movistar Riders,Overpass,2,EU,EU,1
4945,2020-10-12,Movistar Riders,SAW,Nuke,2,EU,EU,1
4946,2020-10-12,Natus Vincere,Vitality,Dust2,2,CIS,EU,1
4947,2020-10-12,Vitality,Natus Vincere,Nuke,1,EU,CIS,1
4948,2020-10-12,Movistar Riders,Gambit,Vertigo,2,EU,CIS,1
4949,2020-10-12,Gambit,Movistar Riders,Overpass,1,CIS,EU,1
4950,2020-10-12,forZe,Espada,Mirage,1,CIS,CIS,1
4951,2020-10-12,Espada,forZe,Inferno,2,CIS,CIS,1
4952,2020-10-12,forZe,Espada,Dust2,2,CIS,CIS,1
4953,2020-10-12,K23,Copenhagen Flames,Overpass,1,CIS,EU,3
4954,2020-10-12,K23,Copenhagen Flames,Inferno,1,CIS,EU,3
4955,2020-10-12,Copenhagen Flames,K23,Nuke,1,EU,CIS,3
4956,2020-10-12,Espada,ex-ETHEREAL,Inferno,2,CIS,CIS,3
4957,2020-10-12,ex-ETHEREAL,Espada,Train,1,CIS,CIS,3
4958,2020-10-12,OG,FURIA,Nuke,2,EU,SA,1
4959,2020-10-12,FURIA,OG,Mirage,2,SA,EU,1
4960,2020-10-12,OG,FURIA,Inferno,2,EU,SA,1
4961,2020-10-12,SAW,Nemiga,Nuke,2,EU,CIS,1
4962,2020-10-12,SAW,Nemiga,Inferno,1,EU,CIS,1
4963,2020-10-12,Nemiga,SAW,Dust2,1,CIS,EU,1
4964,2020-10-12,ALTERNATE aTTaX,PACT,Overpass,2,EU,EU,3
4965,2020-10-12,PACT,ALTERNATE aTTaX,Inferno,1,EU,EU,3
4966,2020-10-12,ALTERNATE aTTaX,PACT,Train,1,EU,EU,3
4967,2020-09-12,MOUZ,Astralis,Vertigo,2,EU,EU,1
4968,2020-09-12,Astralis,MOUZ,Nuke,1,EU,EU,1
4969,2020-09-12,Wisla Krakow,K23,Mirage,1,EU,CIS,3
4970,2020-09-12,Wisla Krakow,K23,Dust2,2,EU,CIS,3
4971,2020-09-12,K23,Wisla Krakow,Train,2,CIS,EU,3
4972,2020-09-12,BIG,OG,Inferno,1,EU,EU,1
4973,2020-09-12,OG,BIG,Dust2,2,EU,EU,1
4974,2020-09-12,ex-ETHEREAL,ALTERNATE aTTaX,Dust2,1,CIS,EU,3
4975,2020-09-12,ALTERNATE aTTaX,ex-ETHEREAL,Mirage,2,EU,CIS,3
4976,2020-09-12,Espada,PACT,Train,1,CIS,EU,3
4977,2020-09-12,PACT,Espada,Nuke,2,EU,CIS,3
4978,2020-09-12,SKADE,HellRaisers,Dust2,2,EU,CIS,3
4979,2020-09-12,HellRaisers,SKADE,Mirage,1,CIS,EU,3
4980,2020-09-12,G2,FURIA,Nuke,1,EU,SA,1
4981,2020-09-12,FURIA,G2,Mirage,2,SA,EU,1
4982,2020-09-12,G2,FURIA,Inferno,2,EU,SA,1
4983,2020-09-12,Dignitas,x6tence,Dust2,1,EU,EU,3
4984,2020-09-12,x6tence,Dignitas,Nuke,1,EU,EU,3
4985,2020-09-12,Dignitas,x6tence,Overpass,1,EU,EU,3
4986,2020-08-12,Natus Vincere,Astralis,Dust2,1,CIS,EU,1
4987,2020-08-12,Astralis,Natus Vincere,Nuke,2,EU,CIS,1
4988,2020-08-12,Natus Vincere,Astralis,Inferno,2,CIS,EU,1
4989,2020-08-12,MOUZ,Vitality,Dust2,2,EU,EU,1
4990,2020-08-12,Vitality,MOUZ,Inferno,1,EU,EU,1
4991,2020-08-12,K23,Dignitas,Dust2,1,CIS,EU,3
4992,2020-08-12,Dignitas,K23,Overpass,2,EU,CIS,3
4993,2020-08-12,K23,Dignitas,Nuke,2,CIS,EU,3
4994,2020-08-12,x6tence,Illuminar,Train,2,EU,EU,3
4995,2020-08-12,x6tence,Illuminar,Vertigo,2,EU,EU,3
4996,2020-08-12,Budapest Five,forZe,Mirage,1,EU,CIS,3
4997,2020-08-12,forZe,Budapest Five,Inferno,1,CIS,EU,3
4998,2020-08-12,forZe,Budapest Five,Nuke,2,CIS,EU,3
4999,2020-08-12,Copenhagen Flames,Apeks,Overpass,1,EU,EU,3
5000,2020-08-12,Apeks,Copenhagen Flames,Vertigo,2,EU,EU,3
5001,2020-08-12,Budapest Five,Illuminar,Mirage,1,EU,EU,3
5002,2020-08-12,Illuminar,Budapest Five,Vertigo,2,EU,EU,3
5003,2020-08-12,Illuminar,Budapest Five,Nuke,1,EU,EU,3
5004,2020-07-12,Apeks,Dignitas,Overpass,2,EU,EU,3
5005,2020-07-12,Apeks,Dignitas,Vertigo,2,EU,EU,3
5006,2020-07-12,K23,ex-ETHEREAL,Nuke,1,CIS,CIS,3
5007,2020-07-12,ex-ETHEREAL,K23,Inferno,2,CIS,CIS,3
5008,2020-07-12,Endpoint,forZe,Mirage,1,EU,CIS,3
5009,2020-07-12,forZe,Endpoint,Train,2,CIS,EU,3
5010,2020-07-12,Endpoint,Budapest Five,Dust2,1,EU,EU,3
5011,2020-07-12,Illuminar,forZe,Mirage,2,EU,CIS,3
5012,2020-07-12,ALTERNATE aTTaX,x6tence,Inferno,2,EU,EU,3
5013,2020-07-12,ALTERNATE aTTaX,x6tence,Vertigo,2,EU,EU,3
5014,2020-07-12,x6tence,ALTERNATE aTTaX,Dust2,2,EU,EU,3
5015,2020-07-12,Chaos,TeamOne,Vertigo,1,N_A,SA,2
5016,2020-07-12,Chaos,TeamOne,Mirage,2,N_A,SA,2
5017,2020-07-12,TeamOne,Chaos,Overpass,2,SA,N_A,2
5018,2020-07-12,Chaos,TeamOne,Train,1,N_A,SA,2
5019,2020-07-12,TeamOne,Chaos,Nuke,1,SA,N_A,2
5020,2020-06-12,Illuminar,PACT,Train,2,EU,EU,3
5021,2020-06-12,Illuminar,PACT,Nuke,1,EU,EU,3
5022,2020-06-12,PACT,Illuminar,Overpass,1,EU,EU,3
5023,2020-06-12,OG,Virtus.pro,Inferno,2,EU,CIS,3
5024,2020-06-12,OG,Virtus.pro,Train,2,EU,CIS,3
5025,2020-06-12,Virtus.pro,OG,Mirage,2,CIS,EU,3
5026,2020-06-12,MOUZ,Astralis,Vertigo,2,EU,EU,2
5027,2020-06-12,Astralis,MOUZ,Nuke,1,EU,EU,2
5028,2020-06-12,MOUZ,Astralis,Inferno,1,EU,EU,2
5029,2020-06-12,Astralis,MOUZ,Train,1,EU,EU,2
5030,2020-06-12,OG,fnatic,Overpass,1,EU,EU,3
5031,2020-06-12,fnatic,OG,Mirage,2,EU,EU,3
5032,2020-06-12,Rebirth,TeamOne,Dust2,2,N_A,SA,2
5033,2020-06-12,TeamOne,Rebirth,Inferno,1,SA,N_A,2
5034,2020-06-12,OG,MIBR,Train,1,EU,SA,3
5035,2020-06-12,MIBR,OG,Inferno,1,SA,EU,3
5036,2020-06-12,OG,MIBR,Nuke,1,EU,SA,3
5037,2020-05-12,Chaos,Yeah,Vertigo,1,N_A,SA,2
5038,2020-05-12,Yeah,Chaos,Overpass,1,SA,N_A,2
5039,2020-05-12,Chaos,Yeah,Mirage,1,N_A,SA,2
5040,2020-05-12,fnatic,Virtus.pro,Train,2,EU,CIS,3
5041,2020-05-12,Virtus.pro,fnatic,Overpass,1,CIS,EU,3
5042,2020-05-12,fnatic,Virtus.pro,Vertigo,1,EU,CIS,3
5043,2020-05-12,Astralis,FURIA,Nuke,1,EU,SA,2
5044,2020-05-12,FURIA,Astralis,Overpass,2,SA,EU,2
5045,2020-05-12,MOUZ,GODSENT,Inferno,1,EU,EU,2
5046,2020-05-12,GODSENT,MOUZ,Mirage,2,EU,EU,2
5047,2020-05-12,MOUZ,GODSENT,Nuke,2,EU,EU,2
5048,2020-05-12,HellRaisers,Espada,Mirage,2,CIS,CIS,3
5049,2020-05-12,Espada,HellRaisers,Train,1,CIS,CIS,3
5050,2020-05-12,Mythic,Yeah,Mirage,2,N_A,SA,2
5051,2020-05-12,Yeah,Mythic,Overpass,2,SA,N_A,2
5052,2020-05-12,Mythic,Yeah,Inferno,2,N_A,SA,2
5053,2020-04-12,Rebirth,Triumph,Inferno,1,N_A,N_A,2
5054,2020-04-12,Triumph,Rebirth,Mirage,2,N_A,N_A,2
5055,2020-04-12,OG,BIG,Dust2,1,EU,EU,3
5056,2020-04-12,BIG,OG,Inferno,2,EU,EU,3
5057,2020-04-12,Complexity,FURIA,Nuke,2,EU,SA,2
5058,2020-04-12,FURIA,Complexity,Mirage,1,SA,EU,2
5059,2020-04-12,Gambit,Astralis,Inferno,2,CIS,EU,2
5060,2020-04-12,Astralis,Gambit,Vertigo,1,EU,CIS,2
5061,2020-04-12,MAD Lions,MIBR,Nuke,2,EU,SA,3
5062,2020-04-12,MIBR,MAD Lions,Mirage,1,SA,EU,3
5063,2020-04-12,GODSENT,Heroic,Train,1,EU,EU,2
5064,2020-04-12,GODSENT,Heroic,Vertigo,2,EU,EU,2
5065,2020-04-12,Heroic,GODSENT,Inferno,2,EU,EU,2
5066,2020-04-12,Cloud9,MOUZ,Inferno,2,EU,EU,2
5067,2020-04-12,MOUZ,Cloud9,Nuke,1,EU,EU,2
5068,2020-04-12,Entropiq,HellRaisers,Train,2,CIS,CIS,3
5069,2020-04-12,HellRaisers,Entropiq,Nuke,1,CIS,CIS,3
5070,2020-04-12,HellRaisers,Entropiq,Dust2,2,CIS,CIS,3
5071,2020-04-12,Yeah,New England Whalers,Mirage,1,SA,N_A,2
5072,2020-04-12,Yeah,New England Whalers,Overpass,2,SA,N_A,2
5073,2020-04-12,New England Whalers,Yeah,Inferno,2,N_A,SA,2
5074,2020-03-12,fnatic,MIBR,Vertigo,1,EU,SA,3
5075,2020-03-12,MIBR,fnatic,Overpass,2,SA,EU,3
5076,2020-03-12,North,GODSENT,Overpass,2,EU,EU,2
5077,2020-03-12,North,GODSENT,Nuke,2,EU,EU,2
5078,2020-03-12,GODSENT,North,Train,2,EU,EU,2
5079,2020-03-12,Movistar Riders,Sangal,Inferno,2,EU,EU,2
5080,2020-03-12,Sangal,Movistar Riders,Train,1,EU,EU,2
5081,2020-03-12,G2,Astralis,Inferno,2,EU,EU,2
5082,2020-03-12,Astralis,G2,Dust2,1,EU,EU,2
5083,2020-03-12,Virtus.pro,BIG,Overpass,1,CIS,EU,3
5084,2020-03-12,Virtus.pro,BIG,Vertigo,2,CIS,EU,3
5085,2020-03-12,Virtus.pro,BIG,Mirage,1,CIS,EU,3
5086,2020-03-12,Complexity,FaZe,Mirage,1,EU,EU,2
5087,2020-03-12,FaZe,Complexity,Nuke,1,EU,EU,2
5088,2020-03-12,Complexity,FaZe,Inferno,1,EU,EU,2
5089,2020-03-12,Cloud9,Spirit,Dust2,1,EU,CIS,2
5090,2020-03-12,Spirit,Cloud9,Nuke,2,CIS,EU,2
5091,2020-03-12,Copenhagen Flames,Espada,Overpass,2,EU,CIS,3
5092,2020-03-12,Copenhagen Flames,Espada,Nuke,1,EU,CIS,3
5093,2020-03-12,Copenhagen Flames,Espada,Mirage,2,EU,CIS,3
5094,2020-03-12,TeamOne,Mythic,Mirage,1,SA,N_A,2
5095,2020-03-12,Mythic,TeamOne,Dust2,2,N_A,SA,2
5096,2020-03-12,TeamOne,Mythic,Vertigo,2,SA,N_A,2
5097,2020-02-12,Rebirth,Chaos,Overpass,2,N_A,N_A,2
5098,2020-02-12,Chaos,Rebirth,Mirage,1,N_A,N_A,2
5099,2020-02-12,Dignitas,OG,Inferno,2,EU,EU,3
5100,2020-02-12,OG,Dignitas,Nuke,1,EU,EU,3
5101,2020-02-12,Nexus,Apeks,Dust2,2,EU,EU,3
5102,2020-02-12,Apeks,Nexus,Vertigo,1,EU,EU,3
5103,2020-02-12,Apeks,Nexus,Mirage,2,EU,EU,3
